test_month,fit_cutoff,k,functional_dimensions,total_model_dimensions,train_rows,train_positive,train_positive_pct,test_rows,test_positive,test_prevalence,average_precision,ap_lift_over_prevalence,roc_auc,log_loss,brier_score,recall_at_05pct,recall_at_10pct,recall_at_20pct,convergence_warning,n_iter,coef_finite,baseline_k0_average_precision,delta_ap_vs_k0,comparison_vs_k0
2017-04,2017-04-01,23,46,59,4234,53,1.2517713745866794,2303,151,0.065566652192792,0.0620439926539164,0.9462736098143684,0.4763257342622911,0.4754748280068504,0.0653675130296025,0.0331125827814569,0.086092715231788,0.2052980132450331,0,21,True,0.0628638868894198,-0.0008198942355033961,WORSE
2017-04,2017-04-01,25,50,63,4234,53,1.2517713745866794,2303,151,0.065566652192792,0.0631619422305109,0.9633241917673296,0.4754209852532066,0.4632832221389273,0.0652850692685626,0.0397350993377483,0.0927152317880794,0.2052980132450331,0,21,True,0.0628638868894198,0.0002980553410911052,BETTER
2017-04,2017-04-01,27,54,67,4234,53,1.2517713745866794,2303,151,0.065566652192792,0.0694625385146804,1.059418716551716,0.4826405130603904,0.4775986454738012,0.0651807434251276,0.0397350993377483,0.0993377483443708,0.1986754966887417,0,23,True,0.0628638868894198,0.006598651625260604,BETTER
2017-04,2017-04-01,30,60,73,4234,53,1.2517713745866794,2303,151,0.065566652192792,0.0691549190313932,1.0547270101278063,0.4799908909623575,0.4802508458958318,0.0650913729982742,0.0529801324503311,0.086092715231788,0.2119205298013245,0,25,True,0.0628638868894198,0.006291032141973407,BETTER
2017-05,2017-05-01,0,0,13,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0384332843953395,1.2853395583158371,0.4705075521076223,0.1352421298234398,0.0290255121113518,0.0566037735849056,0.1226415094339622,0.2452830188679245,0,22,True,0.0384332843953395,0.0,TIE
2017-05,2017-05-01,1,2,15,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0398598781737773,1.333049699302272,0.4993032200014265,0.1358478325074057,0.0290366736218369,0.0566037735849056,0.1320754716981132,0.2264150943396226,0,23,True,0.0384332843953395,0.0014265937784377972,BETTER
2017-05,2017-05-01,2,4,17,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0411624151174289,1.376610958408356,0.5033933734576199,0.135284444662012,0.0290153803467008,0.0660377358490566,0.1415094339622641,0.2452830188679245,0,23,True,0.0384332843953395,0.0027291307220893984,BETTER
2017-05,2017-05-01,3,6,19,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0412199990339082,1.3785367601434404,0.5004718352746246,0.1355723845469887,0.0290231224240999,0.0754716981132075,0.1415094339622641,0.2452830188679245,0,23,True,0.0384332843953395,0.0027867146385687006,BETTER
2017-05,2017-05-01,4,8,21,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0405815417454063,1.3571845800704294,0.5021945826726725,0.1356040261739259,0.0290274893242428,0.0849056603773584,0.1415094339622641,0.2641509433962264,0,24,True,0.0384332843953395,0.0021482573500667956,BETTER
2017-05,2017-05-01,5,10,23,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0387712061969608,1.296640811021002,0.5013688709420794,0.1370076542209172,0.029129350526556,0.1037735849056603,0.1415094339622641,0.2169811320754717,0,23,True,0.0384332843953395,0.0003379218016212951,BETTER
2017-05,2017-05-01,6,12,25,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0380266438313419,1.2717401168123326,0.50535203849298,0.1377458599571801,0.0291716517609298,0.0943396226415094,0.1509433962264151,0.2169811320754717,0,27,True,0.0384332843953395,-0.00040664056399760534,WORSE
2017-05,2017-05-01,10,20,33,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0315491007262613,1.0551090761754391,0.486314033807546,0.1414206208185396,0.0294439801840049,0.0566037735849056,0.1320754716981132,0.1886792452830188,0,22,True,0.0384332843953395,-0.006884183669078205,WORSE
2017-05,2017-05-01,15,30,43,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.0355161483277018,1.1877806209594637,0.4754453631211354,0.1436721875004769,0.0294960182166477,0.0849056603773584,0.1226415094339622,0.2075471698113207,0,31,True,0.0384332843953395,-0.0029171360676377017,WORSE
2017-05,2017-05-01,20,40,53,6083,140,2.3014959723820483,3545,106,0.0299012693935119,0.033000733548997,1.1036566078414565,0.4725704598199344,0.1512027609993471,0.0303534403880491,0.0660377358490566,0.1132075471698113,0.2169811320754717,0,30,True,0.0384332843953395,-0.005432550846342504,WORSE
