channel,window_days,component,singular_value,relative_to_first,energy_ratio,energy_pct,cumulative_energy_ratio,cumulative_energy_pct,above_numerical_rank_tolerance
purchase_volume,90,69,8906.814335992847,0.04996031002824395,0.0011266494298058142,0.11266494298058141,0.9827332643254454,98.27332643254454,True
purchase_volume,90,70,8841.787415786994,0.049595559515758475,0.00111025858521719,0.111025858521719,0.9838435229106626,98.38435229106625,True
purchase_volume,90,71,8747.637330349666,0.04906745066783668,0.0010867397203355147,0.10867397203355147,0.984930262630998,98.49302626309981,True
purchase_volume,90,72,8585.714034483572,0.04815918675246863,0.0010468798503220156,0.10468798503220156,0.9859771424813201,98.59771424813201,True
purchase_volume,90,73,8449.90375968164,0.04739739660189745,0.001014022350206772,0.1014022350206772,0.9869911648315268,98.69911648315268,True
purchase_volume,90,74,8405.358263753738,0.04714753097059912,0.0010033592544602449,0.10033592544602449,0.9879945240859871,98.79945240859871,True
purchase_volume,90,75,8364.077725325715,0.046915979214808876,0.0009935280254752359,0.09935280254752359,0.9889880521114623,98.89880521114624,True
purchase_volume,90,76,8203.15030341286,0.0460133013787702,0.0009556642508873073,0.09556642508873073,0.9899437163623497,98.99437163623497,True
purchase_volume,90,77,8007.275425309178,0.044914595459049966,0.0009105704168396158,0.09105704168396157,0.9908542867791893,99.08542867791893,True
purchase_volume,90,78,7936.371188818478,0.04451687776743083,0.0008945156557612486,0.08945156557612487,0.9917488024349506,99.17488024349505,True
purchase_volume,90,79,7746.159381954945,0.04344993727855903,0.0008521515916939105,0.08521515916939106,0.9926009540266445,99.26009540266445,True
purchase_volume,90,80,7615.182001659669,0.04271525591220384,0.0008235776967994174,0.08235776967994174,0.9934245317234439,99.34245317234439,True
purchase_volume,90,81,7485.964879039846,0.04199044822412213,0.0007958653056633726,0.07958653056633726,0.9942203970291073,99.42203970291072,True
purchase_volume,90,82,7384.43247017995,0.04142093027604318,0.0007744230107146292,0.07744230107146291,0.9949948200398219,99.49948200398218,True
purchase_volume,90,83,7198.506957000772,0.040378032565348214,0.0007359170411652557,0.07359170411652556,0.9957307370809871,99.57307370809872,True
purchase_volume,90,84,7174.320215195715,0.04024236373095131,0.0007309800360841106,0.07309800360841107,0.9964617171170712,99.64617171170713,True
purchase_volume,90,85,6947.941119000433,0.03897255284198669,0.0006855770341899637,0.06855770341899638,0.9971472941512611,99.71472941512611,True
purchase_volume,90,86,6897.541297700364,0.03868984899271656,0.0006756668644902994,0.06756668644902994,0.9978229610157514,99.78229610157514,True
purchase_volume,90,87,6540.911182242395,0.036689431058586304,0.0006076038348845175,0.06076038348845175,0.998430564850636,99.8430564850636,True
purchase_volume,90,88,6401.663001648935,0.03590835692692903,0.0005820088902373694,0.058200889023736935,0.9990125737408734,99.90125737408734,True
purchase_volume,90,89,5970.5927097360845,0.033490387424533315,0.000506266155178819,0.050626615517881904,0.9995188398960522,99.95188398960522,True
purchase_volume,90,90,5820.6676678863105,0.03264942439451443,0.0004811601039473247,0.04811601039473247,0.9999999999999994,99.99999999999994,True
purchase_freight,30,1,2489444.410873251,1.0,0.49729468439295715,49.729468439295715,0.49729468439295715,49.729468439295715,True
purchase_freight,30,2,1138139.7432333117,0.45718624535748253,0.10394416839782092,10.394416839782092,0.601238852790778,60.123885279077804,True
purchase_freight,30,3,865715.5361846109,0.3477545159889447,0.060139439212810016,6.013943921281002,0.6613782920035881,66.13782920035881,True
purchase_freight,30,4,765659.096295381,0.30756223876748545,0.047041357297547874,4.704135729754787,0.708419649301136,70.8419649301136,True
purchase_freight,30,5,745886.48278176,0.2996196579139989,0.04464310827549454,4.464310827549454,0.7530627575766305,75.30627575766306,True
purchase_freight,30,6,662748.3806898547,0.2662234102497492,0.03524571309811787,3.5245713098117872,0.7883084706747484,78.83084706747483,True
purchase_freight,30,7,556134.5989768988,0.22339707468375125,0.02481811432356036,2.4818114323560363,0.8131265849983088,81.31265849983087,True
purchase_freight,30,8,495550.4428945524,0.19906065816537855,0.019705374289714733,1.9705374289714732,0.8328319592880236,83.28319592880236,True
purchase_freight,30,9,471489.52554385056,0.1893954825761547,0.017838282984039073,1.7838282984039073,0.8506702422720627,85.06702422720626,True
purchase_freight,30,10,467489.84238631977,0.18778882562890126,0.017536919526372163,1.7536919526372163,0.8682071617984348,86.82071617984349,True
purchase_freight,30,11,443135.9195130659,0.17800595087705615,0.015757338322788906,1.5757338322788905,0.8839645001212237,88.39645001212237,True
purchase_freight,30,12,419465.2428857809,0.16849753344708762,0.014118901640550659,1.4118901640550658,0.8980834017617744,89.80834017617744,True
purchase_freight,30,13,384629.8268236743,0.15450428422651674,0.011871206780888344,1.1871206780888344,0.9099546085426627,90.99546085426627,True
purchase_freight,30,14,363215.9745796131,0.145902424249033,0.010586169247810268,1.0586169247810269,0.920540777790473,92.0540777790473,True
purchase_freight,30,15,335533.0918102393,0.13478231943831215,0.009033991313003979,0.9033991313003978,0.929574769103477,92.95747691034771,True
purchase_freight,30,16,320386.5980754566,0.12869803265182006,0.008236783165106218,0.8236783165106218,0.9378115522685833,93.78115522685833,True
purchase_freight,30,17,308365.4930038917,0.12386920216295283,0.0076302803978452296,0.7630280397845229,0.9454418326664284,94.54418326664285,True
purchase_freight,30,18,286804.47019621776,0.11520822435059398,0.00660056000091521,0.660056000091521,0.9520423926673437,95.20423926673438,True
purchase_freight,30,19,278094.328470464,0.11170939477733252,0.006205734837377678,0.6205734837377678,0.9582481275047213,95.82481275047213,True
purchase_freight,30,20,265174.13501093193,0.10651940402955765,0.005642496169216381,0.5642496169216381,0.9638906236739377,96.38906236739378,True
purchase_freight,30,21,244308.15027758488,0.09813762027001281,0.004789441381775882,0.4789441381775882,0.9686800650557136,96.86800650557136,True
purchase_freight,30,22,240748.88563531757,0.09670787770306842,0.004650905574413621,0.46509055744136213,0.9733309706301272,97.33309706301272,True
purchase_freight,30,23,230351.9527318603,0.09253147076743003,0.004257873431253465,0.4257873431253465,0.9775888440613807,97.75888440613807,True
purchase_freight,30,24,218634.85567568522,0.08782475909915664,0.0038357275466951142,0.3835727546695114,0.9814245716080758,98.14245716080758,True
purchase_freight,30,25,210261.9906347584,0.08446141223977055,0.0035475660872366158,0.35475660872366155,0.9849721376953124,98.49721376953124,True
purchase_freight,30,26,204674.98234025587,0.08221713304634895,0.00336154147769117,0.336154147769117,0.9883336791730036,98.83336791730036,True
purchase_freight,30,27,199165.19905802127,0.08000387483573405,0.0031829942972156334,0.31829942972156333,0.9915166734702192,99.15166734702193,True
purchase_freight,30,28,192204.2796343518,0.07720770096124786,0.0029643880788356876,0.29643880788356874,0.9944810615490549,99.44810615490549,True
purchase_freight,30,29,189116.46577216583,0.07596733831298015,0.0028699057700932095,0.28699057700932096,0.9973509673191481,99.73509673191481,True
