year,month,uf,city_norm,diesel_common_mean,diesel_s10_mean,diesel_common_n_posts,diesel_s10_n_posts
2018,10,SP,JUNDIAI,3.635,3.646,31.0,89.0
2018,10,SP,LEME,3.621,3.721,45.0,60.0
2018,10,SP,LIMEIRA,3.549,3.667,57.0,64.0
2018,10,SP,LINS,3.698,3.755,39.0,56.0
2018,10,SP,LORENA,3.506,3.614,21.0,35.0
2018,10,SP,MARILIA,3.738,3.804,39.0,56.0
2018,10,SP,MATAO,3.544,3.678,68.0,53.0
2018,10,SP,MAUA,3.565,3.636,25.0,50.0
2018,10,SP,MIRASSOL,3.588,3.677,30.0,27.0
2018,10,SP,MOCOCA,3.562,3.663,45.0,36.0
2018,10,SP,MOGI DAS CRUZES,3.592,3.639,33.0,64.0
2018,10,SP,MOGI GUACU,3.578,3.699,41.0,49.0
2018,10,SP,MOGI MIRIM,3.567,3.664,34.0,57.0
2018,10,SP,MONTE ALTO,3.756,3.805,30.0,42.0
2018,10,SP,OLIMPIA,3.636,3.726,33.0,35.0
2018,10,SP,OSASCO,3.544,3.709,37.0,66.0
2018,10,SP,OURINHOS,3.634,3.835,48.0,59.0
2018,10,SP,PARAGUACU PAULISTA,3.827,3.871,24.0,32.0
2018,10,SP,PAULINIA,3.584,3.66,34.0,63.0
2018,10,SP,PINDAMONHANGABA,3.589,3.687,16.0,25.0
2018,10,SP,PIRACICABA,3.576,3.662,59.0,68.0
2018,10,SP,PIRASSUNUNGA,3.548,3.672,31.0,33.0
2018,10,SP,POA,3.511,3.677,16.0,18.0
2018,10,SP,PORTO FERREIRA,3.562,3.645,30.0,20.0
2018,10,SP,PRAIA GRANDE,3.713,3.749,18.0,45.0
2018,10,SP,PRESIDENTE PRUDENTE,3.687,3.781,72.0,82.0
2018,10,SP,PRESIDENTE VENCESLAU,3.73,3.813,39.0,38.0
2018,10,SP,RIBEIRAO PIRES,3.614,3.696,16.0,36.0
2018,10,SP,RIBEIRAO PRETO,3.575,3.73,46.0,119.0
2018,10,SP,RIO CLARO,3.548,3.636,40.0,61.0
2018,10,SP,SALTO,3.581,3.682,38.0,35.0
2018,10,SP,SANTA BARBARA D OESTE,3.471,3.599,54.0,49.0
2018,10,SP,SANTA CRUZ DO RIO PARDO,3.737,3.748,26.0,36.0
2018,10,SP,SANTO ANDRE,3.582,3.713,32.0,96.0
2018,10,SP,SANTOS,3.689,3.762,12.0,26.0
2018,10,SP,SAO BERNARDO DO CAMPO,3.581,3.719,16.0,76.0
2018,10,SP,SAO CAETANO DO SUL,3.584,3.769,6.0,47.0
2018,10,SP,SAO CARLOS,3.551,3.685,39.0,85.0
2018,10,SP,SAO JOAO DA BOA VISTA,3.549,3.655,51.0,55.0
2018,10,SP,SAO JOSE DO RIO PRETO,3.615,3.735,66.0,78.0
2018,10,SP,SAO JOSE DOS CAMPOS,3.449,3.562,35.0,77.0
2018,10,SP,SAO PAULO,3.561,3.714,116.0,550.0
2018,10,SP,SAO ROQUE,3.614,3.744,16.0,34.0
2018,10,SP,SAO VICENTE,3.605,3.684,20.0,42.0
2018,10,SP,SERTAOZINHO,3.625,3.762,35.0,48.0
2018,10,SP,SOROCABA,3.6,3.676,59.0,90.0
2018,10,SP,SUMARE,3.517,3.609,51.0,75.0
2018,10,SP,SUZANO,3.572,3.648,24.0,56.0
2018,10,SP,TABOAO DA SERRA,3.554,3.578,10.0,55.0
2018,10,SP,TATUI,3.701,3.776,25.0,37.0
2018,10,SP,TAUBATE,3.601,3.672,38.0,52.0
2018,10,SP,TUPA,3.663,3.75,44.0,36.0
2018,10,SP,UBATUBA,3.694,3.856,10.0,35.0
2018,10,SP,VALINHOS,3.581,3.69,35.0,50.0
2018,10,SP,VARZEA PAULISTA,3.586,3.677,35.0,35.0
2018,10,SP,VINHEDO,3.635,3.755,28.0,37.0
2018,10,SP,VOTORANTIM,3.627,3.664,25.0,34.0
2018,10,SP,VOTUPORANGA,3.718,3.824,37.0,42.0
2018,10,TO,ARAGUAINA,3.745,3.79,40.0,55.0
2018,10,TO,GURUPI,3.921,4.034,45.0,45.0
2018,10,TO,PALMAS,3.722,3.798,22.0,36.0
2018,10,TO,PARAISO DO TOCANTINS,3.988,4.005,29.0,40.0
2018,10,TO,PORTO NACIONAL,3.643,3.705,18.0,30.0
2018,11,AC,CRUZEIRO DO SUL,4.748,4.817,36.0,36.0
2018,11,AC,RIO BRANCO,4.421,4.481,137.0,141.0
2018,11,AL,ARAPIRACA,3.869,3.962,41.0,41.0
2018,11,AL,DELMIRO GOUVEIA,4.015,4.108,28.0,28.0
2018,11,AL,MACEIO,3.828,3.862,33.0,55.0
2018,11,AL,PALMEIRA DOS INDIOS,3.778,3.916,32.0,24.0
2018,11,AL,RIO LARGO,3.778,3.897,16.0,22.0
2018,11,AM,ITACOATIARA,4.016,4.136,34.0,24.0
2018,11,AM,MANACAPURU,3.74,3.865,12.0,8.0
2018,11,AM,MANAUS,3.758,3.855,124.0,155.0
2018,11,AM,PARINTINS,4.092,4.215,10.0,17.0
2018,11,AM,TEFE,4.366,4.491,4.0,11.0
2018,11,AP,MACAPA,3.987,4.572,61.0,58.0
2018,11,AP,SANTANA,3.886,4.47,16.0,8.0
2018,11,BA,ALAGOINHAS,3.622,3.719,30.0,36.0
2018,11,BA,BARREIRAS,3.768,3.877,40.0,40.0
2018,11,BA,BRUMADO,3.834,3.878,24.0,24.0
2018,11,BA,CAETITE,3.892,3.969,28.0,24.0
2018,11,BA,CAMACARI,3.623,3.668,32.0,44.0
2018,11,BA,EUNAPOLIS,3.801,3.88,24.0,32.0
2018,11,BA,FEIRA DE SANTANA,3.494,3.571,57.0,97.0
2018,11,BA,GUANAMBI,3.837,3.951,36.0,28.0
2018,11,BA,ILHEUS,3.811,3.918,34.0,34.0
2018,11,BA,IPIRA,3.611,3.806,18.0,12.0
2018,11,BA,IRECE,3.759,3.828,24.0,22.0
2018,11,BA,ITABUNA,3.727,3.845,37.0,56.0
2018,11,BA,ITAMARAJU,3.776,3.844,10.0,10.0
2018,11,BA,JACOBINA,3.606,3.729,20.0,18.0
2018,11,BA,JAGUAQUARA,3.627,3.694,26.0,22.0
2018,11,BA,JEQUIE,3.771,3.832,33.0,16.0
2018,11,BA,JUAZEIRO,3.826,3.91,22.0,34.0
2018,11,BA,LAURO DE FREITAS,3.531,3.627,18.0,40.0
2018,11,BA,LIVRAMENTO DE NOSSA SENHORA,3.898,3.985,22.0,12.0
2018,11,BA,PAULO AFONSO,3.754,3.808,24.0,26.0
2018,11,BA,POCOES,3.617,3.695,28.0,17.0
2018,11,BA,PORTO SEGURO,4.107,4.322,12.0,22.0
2018,11,BA,SALVADOR,3.61,3.702,67.0,231.0
2018,11,BA,SANTO ANTONIO DE JESUS,3.573,3.664,22.0,20.0
2018,11,BA,SENHOR DO BONFIM,3.709,3.785,32.0,23.0
2018,11,BA,SERRINHA,3.657,3.716,14.0,14.0
2018,11,BA,SIMOES FILHO,3.525,3.632,30.0,18.0
2018,11,BA,TEIXEIRA DE FREITAS,3.732,3.847,26.0,32.0
2018,11,BA,VALENCA,3.655,3.705,44.0,35.0
2018,11,BA,VITORIA DA CONQUISTA,3.586,3.678,30.0,28.0
2018,11,CE,CANINDE,3.858,3.979,27.0,28.0
2018,11,CE,CAUCAIA,,3.82,,84.0
2018,11,CE,CRATEUS,3.911,4.037,22.0,26.0
2018,11,CE,CRATO,3.833,3.949,26.0,36.0
2018,11,CE,FORTALEZA,,3.841,,404.0
2018,11,CE,ICO,3.94,4.034,22.0,29.0
2018,11,CE,IGUATU,3.885,3.949,22.0,34.0
2018,11,CE,ITAPIPOCA,3.884,3.998,25.0,27.0
2018,11,CE,JUAZEIRO DO NORTE,3.832,3.951,28.0,36.0
2018,11,CE,LIMOEIRO DO NORTE,3.758,3.92,13.0,19.0
2018,11,CE,MARACANAU,,3.758,,40.0
2018,11,CE,QUIXADA,3.871,3.956,30.0,36.0
2018,11,CE,SOBRAL,3.823,3.955,34.0,48.0
2018,11,DF,BRASILIA,3.823,3.933,125.0,173.0
2018,11,ES,ARACRUZ,3.583,3.702,17.0,21.0
2018,11,ES,CACHOEIRO DE ITAPEMIRIM,3.651,3.764,40.0,40.0
2018,11,ES,CARIACICA,3.554,3.659,24.0,38.0
2018,11,ES,COLATINA,3.656,3.758,32.0,30.0
2018,11,ES,GUARAPARI,3.683,3.822,39.0,47.0
2018,11,ES,LINHARES,3.51,3.598,34.0,36.0
2018,11,ES,SAO MATEUS,3.635,3.713,26.0,26.0
2018,11,ES,SERRA,3.596,3.685,49.0,35.0
2018,11,ES,VILA VELHA,3.609,3.728,14.0,61.0
2018,11,ES,VITORIA,3.592,3.695,24.0,84.0
2018,11,GO,AGUAS LINDAS DE GOIAS,3.864,3.961,16.0,20.0
2018,11,GO,ANAPOLIS,3.704,3.85,49.0,61.0
2018,11,GO,APARECIDA DE GOIANIA,3.591,3.746,34.0,29.0
2018,11,GO,CALDAS NOVAS,3.808,3.902,32.0,32.0
2018,11,GO,CATALAO,3.916,3.986,25.0,29.0
2018,11,GO,FORMOSA,3.885,3.986,22.0,44.0
2018,11,GO,GOIANIA,3.638,3.785,117.0,148.0
2018,11,GO,GOIATUBA,3.705,3.844,30.0,33.0
2018,11,GO,ITUMBIARA,3.712,3.816,55.0,44.0
2018,11,GO,JATAI,3.86,3.95,46.0,50.0
2018,11,GO,LUZIANIA,3.721,3.817,47.0,36.0
2018,11,GO,MINEIROS,3.813,3.921,28.0,28.0
2018,11,GO,MORRINHOS,3.611,3.824,52.0,49.0
2018,11,GO,PORANGATU,3.75,3.869,28.0,24.0
2018,11,GO,RIO VERDE,3.815,3.922,35.0,58.0
2018,11,GO,TRINDADE,3.68,3.73,26.0,6.0
2018,11,GO,VALPARAISO DE GOIAS,3.723,3.862,29.0,21.0
2018,11,MA,ACAILANDIA,3.736,3.79,29.0,29.0
2018,11,MA,BACABAL,3.672,3.756,13.0,12.0
2018,11,MA,BALSAS,3.837,3.908,23.0,23.0
2018,11,MA,BARRA DO CORDA,3.683,3.752,14.0,13.0
2018,11,MA,CAXIAS,3.683,3.756,20.0,36.0
2018,11,MA,CODO,3.803,3.846,24.0,20.0
2018,11,MA,IMPERATRIZ,3.736,3.814,24.0,48.0
2018,11,MA,PINHEIRO,3.861,3.936,12.0,16.0
2018,11,MA,PRESIDENTE DUTRA,3.689,3.76,12.0,16.0
2018,11,MA,SANTA INES,3.726,3.751,12.0,24.0
2018,11,MA,SAO JOSE DE RIBAMAR,3.562,3.673,16.0,36.0
2018,11,MA,SAO LUIS,3.58,3.645,46.0,194.0
2018,11,MG,ALFENAS,3.817,3.884,14.0,14.0
2018,11,MG,ARAGUARI,3.715,3.826,53.0,55.0
2018,11,MG,ARAXA,3.743,3.838,31.0,31.0
2018,11,MG,BARBACENA,3.686,3.761,18.0,29.0
2018,11,MG,BELO HORIZONTE,3.682,3.839,47.0,112.0
2018,11,MG,BETIM,3.575,3.705,28.0,40.0
2018,11,MG,BOM DESPACHO,3.713,3.759,25.0,17.0
2018,11,MG,CAMPO BELO,3.739,3.818,24.0,17.0
2018,11,MG,CARATINGA,3.72,3.89,17.0,19.0
2018,11,MG,CONGONHAS,3.714,3.775,16.0,20.0
2018,11,MG,CONSELHEIRO LAFAIETE,3.847,3.811,12.0,18.0
2018,11,MG,CONTAGEM,3.678,3.736,50.0,46.0
2018,11,MG,CORONEL FABRICIANO,3.732,3.787,13.0,21.0
2018,11,MG,CURVELO,3.594,3.718,22.0,26.0
2018,11,MG,DIVINOPOLIS,3.744,3.907,20.0,30.0
2018,11,MG,FORMIGA,3.687,3.809,24.0,24.0
2018,11,MG,FRUTAL,3.809,3.952,21.0,24.0
2018,11,MG,GOVERNADOR VALADARES,3.636,3.714,25.0,36.0
2018,11,MG,GUAXUPE,3.706,3.78,24.0,20.0
2018,11,MG,IPATINGA,3.69,3.78,32.0,29.0
2018,11,MG,ITABIRA,3.719,3.824,28.0,33.0
2018,11,MG,ITAJUBA,3.682,3.801,12.0,24.0
2018,11,MG,ITAUNA,3.681,3.829,20.0,15.0
2018,11,MG,ITUIUTABA,3.703,3.815,38.0,52.0
2018,11,MG,JANAUBA,3.793,3.918,24.0,22.0
2018,11,MG,JANUARIA,3.936,4.04,24.0,18.0
2018,11,MG,JOAO MONLEVADE,3.647,3.716,10.0,26.0
2018,11,MG,JOAO PINHEIRO,3.8,3.909,24.0,20.0
2018,11,MG,JUIZ DE FORA,3.687,3.83,26.0,37.0
2018,11,MG,LAVRAS,3.774,3.901,8.0,36.0
2018,11,MG,LEOPOLDINA,3.586,3.699,24.0,17.0
2018,11,MG,MANHUACU,3.673,3.755,32.0,20.0
2018,11,MG,MONTE CARMELO,3.676,3.84,29.0,30.0
2018,11,MG,MONTES CLAROS,3.675,3.799,50.0,36.0
2018,11,MG,MURIAE,3.742,3.851,30.0,32.0
2018,11,MG,NOVA LIMA,3.904,3.848,9.0,22.0
2018,11,MG,OLIVEIRA,3.636,3.74,27.0,26.0
2018,11,MG,OURO PRETO,3.844,3.918,15.0,24.0
2018,11,MG,PARA DE MINAS,3.926,4.024,26.0,24.0
2018,11,MG,PARACATU,3.912,3.982,20.0,22.0
2018,11,MG,PASSOS,3.789,3.871,20.0,28.0
2018,11,MG,PATOS DE MINAS,3.801,3.879,26.0,28.0
2018,11,MG,PATROCINIO,3.789,3.84,28.0,15.0
2018,11,MG,POCOS DE CALDAS,3.754,3.835,29.0,36.0
2018,11,MG,POUSO ALEGRE,3.744,3.852,21.0,41.0
2018,11,MG,SABARA,3.683,3.761,16.0,20.0
2018,11,MG,SAO JOAO DEL REI,3.79,3.864,10.0,15.0
2018,11,MG,SAO SEBASTIAO DO PARAISO,3.779,3.88,20.0,28.0
2018,11,MG,SETE LAGOAS,3.516,3.632,64.0,46.0
2018,11,MG,TEOFILO OTONI,3.805,3.888,32.0,40.0
2018,11,MG,TIMOTEO,3.683,3.779,12.0,20.0
2018,11,MG,TRES CORACOES,3.937,4.073,19.0,13.0
2018,11,MG,UBA,3.733,3.785,14.0,21.0
2018,11,MG,UBERABA,3.782,3.836,58.0,81.0
2018,11,MG,UBERLANDIA,3.715,3.831,88.0,123.0
2018,11,MG,UNAI,3.736,3.863,33.0,36.0
2018,11,MG,VARGINHA,3.787,3.853,35.0,45.0
2018,11,MG,VICOSA,,3.963,,16.0
2018,11,MS,CAMPO GRANDE,3.639,3.744,100.0,125.0
2018,11,MS,CORUMBA,3.871,3.898,25.0,21.0
2018,11,MS,COXIM,3.683,3.788,24.0,24.0
2018,11,MS,DOURADOS,3.746,3.912,17.0,35.0
2018,11,MS,NOVA ANDRADINA,3.679,3.784,20.0,24.0
2018,11,MS,PONTA PORA,3.704,3.768,8.0,16.0
2018,11,MS,TRES LAGOAS,3.742,3.859,33.0,48.0
2018,11,MT,ALTA FLORESTA,4.518,4.641,40.0,38.0
2018,11,MT,CACERES,3.956,4.06,32.0,40.0
2018,11,MT,CUIABA,3.928,3.975,117.0,277.0
2018,11,MT,RONDONOPOLIS,4.043,4.157,84.0,74.0
2018,11,MT,SINOP,4.127,4.243,32.0,45.0
2018,11,MT,SORRISO,4.185,4.277,26.0,36.0
2018,11,MT,VARZEA GRANDE,3.854,3.94,53.0,61.0
2018,11,PA,ABAETETUBA,4.089,4.202,14.0,10.0
2018,11,PA,ALENQUER,4.075,4.27,12.0,8.0
2018,11,PA,ALTAMIRA,4.122,4.225,23.0,24.0
2018,11,PA,ANANINDEUA,,3.715,,32.0
2018,11,PA,BELEM,,3.873,,80.0
2018,11,PA,BRAGANCA,3.709,3.606,4.0,22.0
2018,11,PA,CAMETA,3.865,3.827,4.0,8.0
2018,11,PA,CASTANHAL,3.752,3.803,24.0,24.0
2018,11,PA,CONCEICAO DO ARAGUAIA,4.069,4.119,16.0,16.0
2018,11,PA,ITAITUBA,3.758,3.838,24.0,28.0
2018,11,PA,MARABA,3.967,4.034,29.0,52.0
2018,11,PA,PARAGOMINAS,3.753,3.855,16.0,16.0
2018,11,PA,PARAUAPEBAS,4.186,4.24,34.0,34.0
2018,11,PA,REDENCAO,3.981,4.071,14.0,16.0
2018,11,PA,SANTAREM,3.842,3.922,56.0,54.0
2018,11,PA,XINGUARA,3.925,4.032,22.0,20.0
2018,11,PB,BAYEUX,3.678,3.717,21.0,25.0
2018,11,PB,CABEDELO,3.727,3.769,16.0,19.0
2018,11,PB,CAMPINA GRANDE,,3.7,,62.0
2018,11,PB,JOAO PESSOA,3.629,3.708,38.0,108.0
2018,11,PB,PATOS,3.759,3.85,22.0,22.0
2018,11,PB,SOUSA,3.793,3.874,12.0,28.0
2018,11,PE,ARARIPINA,3.74,3.765,2.0,36.0
2018,11,PE,ARCOVERDE,,3.716,,40.0
2018,11,PE,BELO JARDIM,,3.641,,31.0
2018,11,PE,CABO DE SANTO AGOSTINHO,,3.69,,24.0
2018,11,PE,CARUARU,,3.648,,73.0
2018,11,PE,GARANHUNS,3.63,3.695,2.0,51.0
2018,11,PE,GOIANA,,3.661,,35.0
2018,11,PE,IGARASSU,,3.662,,29.0
2018,11,PE,JABOATAO DOS GUARARAPES,,3.65,,38.0
2018,11,PE,LAJEDO,,3.692,,30.0
2018,11,PE,OLINDA,,3.665,,34.0
2018,11,PE,PAULISTA,,3.646,,40.0
2018,11,PE,PETROLINA,3.801,3.86,32.0,42.0
2018,11,PE,RECIFE,,3.704,,118.0
2018,11,PE,SALGUEIRO,,3.669,,25.0
2018,11,PE,SANTA CRUZ DO CAPIBARIBE,,3.639,,47.0
2018,11,PE,SERRA TALHADA,,3.677,,36.0
2018,11,PE,VITORIA DE SANTO ANTAO,3.59,3.653,2.0,32.0
2018,11,PI,PARNAIBA,3.91,4.016,40.0,44.0
2018,11,PI,PICOS,3.799,3.841,22.0,32.0
2018,11,PI,PIRIPIRI,3.777,3.91,13.0,20.0
2018,11,PI,TERESINA,3.777,3.855,75.0,151.0
2018,11,PR,APUCARANA,3.621,3.675,49.0,45.0
2018,11,PR,ARAPONGAS,3.522,3.638,25.0,14.0
2018,11,PR,ARAUCARIA,3.341,3.404,22.0,23.0
2018,11,PR,ASSIS CHATEAUBRIAND,3.501,3.601,31.0,37.0
2018,11,PR,CAMBE,3.512,3.636,26.0,31.0
2018,11,PR,CAMPO LARGO,3.399,3.518,21.0,21.0
2018,11,PR,CAMPO MOURAO,3.397,3.496,43.0,32.0
2018,11,PR,CASCAVEL,3.538,3.655,39.0,61.0
2018,11,PR,CASTRO,3.543,3.645,20.0,24.0
2018,11,PR,CIANORTE,3.633,3.717,32.0,36.0
2018,11,PR,COLOMBO,3.41,3.501,56.0,44.0
2018,11,PR,CORNELIO PROCOPIO,3.589,3.725,24.0,13.0
2018,11,PR,CURITIBA,3.334,3.503,65.0,152.0
2018,11,PR,FOZ DO IGUACU,3.537,3.664,36.0,67.0
2018,11,PR,FRANCISCO BELTRAO,3.461,3.532,21.0,26.0
2018,11,PR,GUARAPUAVA,3.485,3.534,26.0,56.0
2018,11,PR,LONDRINA,3.51,3.612,43.0,62.0
2018,11,PR,MARECHAL CANDIDO RONDON,3.482,3.558,22.0,20.0
2018,11,PR,MARINGA,3.427,3.578,27.0,66.0
2018,11,PR,PARANAGUA,3.518,3.646,19.0,28.0
2018,11,PR,PARANAVAI,3.563,3.601,16.0,24.0
2018,11,PR,PATO BRANCO,3.445,3.571,20.0,32.0
2018,11,PR,PINHAIS,3.434,3.533,12.0,21.0
2018,11,PR,PONTA GROSSA,3.507,3.563,49.0,55.0
2018,11,PR,SANTO ANTONIO DA PLATINA,3.375,3.497,16.0,24.0
2018,11,PR,SAO JOSE DOS PINHAIS,3.402,3.502,41.0,55.0
2018,11,PR,TOLEDO,3.504,3.567,40.0,34.0
2018,11,PR,UMUARAMA,3.43,3.572,24.0,44.0
2018,11,PR,UNIAO DA VITORIA,3.584,3.653,33.0,31.0
2018,11,RJ,ANGRA DOS REIS,3.951,3.945,8.0,20.0
2018,11,RJ,ARARUAMA,3.714,3.79,22.0,55.0
2018,11,RJ,BARRA DO PIRAI,3.789,3.881,35.0,30.0
2018,11,RJ,BARRA MANSA,3.755,3.875,36.0,35.0
2018,11,RJ,BELFORD ROXO,3.685,3.802,16.0,28.0
2018,11,RJ,CABO FRIO,3.72,3.847,17.0,38.0
2018,11,RJ,CAMPOS DOS GOYTACAZES,3.597,3.707,57.0,71.0
2018,11,RJ,DUQUE DE CAXIAS,3.581,3.726,54.0,71.0
2018,11,RJ,ITABORAI,3.558,3.652,32.0,32.0
2018,11,RJ,ITAGUAI,3.563,3.693,14.0,28.0
2018,11,RJ,ITAPERUNA,3.635,3.739,23.0,26.0
2018,11,RJ,MACAE,3.707,3.857,18.0,50.0
2018,11,RJ,MAGE,3.532,3.671,12.0,20.0
2018,11,RJ,MARICA,3.737,3.829,24.0,36.0
2018,11,RJ,NILOPOLIS,3.629,3.841,2.0,10.0
2018,11,RJ,NITEROI,3.764,3.824,13.0,66.0
2018,11,RJ,NOVA FRIBURGO,3.612,3.783,28.0,31.0
2018,11,RJ,NOVA IGUACU,3.651,3.739,32.0,51.0
2018,11,RJ,PETROPOLIS,3.712,3.858,44.0,44.0
2018,11,RJ,RESENDE,3.358,3.695,16.0,44.0
2018,11,RJ,RIO BONITO,3.595,3.73,20.0,20.0
2018,11,RJ,RIO DE JANEIRO,3.631,3.806,118.0,293.0
2018,11,RJ,SANTO ANTONIO DE PADUA,3.479,3.533,24.0,16.0
2018,11,RJ,SAO FRANCISCO DE ITABAPOANA,3.747,3.831,31.0,20.0
2018,11,RJ,SAO GONCALO,3.664,3.778,43.0,56.0
2018,11,RJ,SAO JOAO DE MERITI,3.614,3.731,26.0,30.0
2018,11,RJ,SAPUCAIA,3.472,3.539,36.0,24.0
2018,11,RJ,SAQUAREMA,3.742,3.906,20.0,18.0
2018,11,RJ,TERESOPOLIS,3.627,3.711,20.0,48.0
2018,11,RJ,TRES RIOS,3.595,3.71,22.0,28.0
2018,11,RJ,VALENCA,3.779,3.906,20.0,36.0
2018,11,RJ,VOLTA REDONDA,3.818,3.983,30.0,18.0
2018,11,RN,CAICO,3.778,3.944,26.0,23.0
2018,11,RN,MOSSORO,3.691,3.873,67.0,62.0
2018,11,RN,NATAL,3.743,3.902,62.0,98.0
2018,11,RN,PARNAMIRIM,3.755,3.866,32.0,38.0
2018,11,RO,ARIQUEMES,3.909,3.99,30.0,36.0
2018,11,RO,CACOAL,3.914,3.979,32.0,32.0
2018,11,RO,JI PARANA,3.914,3.991,56.0,44.0
2018,11,RO,PIMENTA BUENO,3.9,3.984,22.0,24.0
2018,11,RO,PORTO VELHO,3.852,3.942,91.0,83.0
2018,11,RO,VILHENA,3.989,4.09,38.0,36.0
2018,11,RR,BOA VISTA,3.755,3.812,44.0,49.0
2018,11,RS,ALEGRETE,3.78,3.855,23.0,17.0
2018,11,RS,ALVORADA,3.714,3.832,8.0,6.0
2018,11,RS,BAGE,3.913,4.02,14.0,34.0
2018,11,RS,BENTO GONCALVES,3.599,3.798,4.0,28.0
2018,11,RS,CACHOEIRA DO SUL,3.593,3.702,32.0,28.0
2018,11,RS,CACHOEIRINHA,3.579,3.684,36.0,32.0
2018,11,RS,CANOAS,3.48,3.592,30.0,40.0
2018,11,RS,CAXIAS DO SUL,3.595,3.745,21.0,54.0
2018,11,RS,CRUZ ALTA,3.551,3.648,32.0,32.0
2018,11,RS,ERECHIM,3.631,3.764,28.0,41.0
2018,11,RS,ESTEIO,3.563,3.701,26.0,30.0
2018,11,RS,GRAMADO,3.932,4.028,12.0,24.0
2018,11,RS,GRAVATAI,3.506,3.629,49.0,46.0
2018,11,RS,GUAIBA,3.603,3.707,24.0,28.0
2018,11,RS,IJUI,3.677,3.788,23.0,29.0
2018,11,RS,LAJEADO,3.401,3.671,7.0,24.0
2018,11,RS,NOVO HAMBURGO,3.516,3.612,38.0,52.0
2018,11,RS,OSORIO,3.45,3.589,25.0,25.0
2018,11,RS,PASSO FUNDO,3.717,3.85,21.0,45.0
2018,11,RS,PELOTAS,3.698,3.88,42.0,63.0
2018,11,RS,PORTO ALEGRE,3.592,3.722,45.0,89.0
2018,11,RS,RIO GRANDE,3.697,3.88,30.0,44.0
2018,11,RS,SANTA CRUZ DO SUL,3.64,3.768,20.0,44.0
2018,11,RS,SANTA MARIA,3.691,3.773,28.0,38.0
2018,11,RS,SANTA ROSA,3.713,3.812,22.0,28.0
2018,11,RS,SANTANA DO LIVRAMENTO,3.701,3.836,15.0,30.0
2018,11,RS,SANTO ANGELO,3.747,3.877,28.0,24.0
2018,11,RS,SAO GABRIEL,3.743,3.879,20.0,20.0
2018,11,RS,SAO LEOPOLDO,3.516,3.607,39.0,41.0
2018,11,RS,SAO LUIZ GONZAGA,3.626,3.676,20.0,14.0
2018,11,RS,SAPIRANGA,3.522,3.627,30.0,40.0
2018,11,RS,SAPUCAIA DO SUL,3.456,3.604,36.0,27.0
2018,11,RS,TORRES,3.572,3.725,14.0,16.0
2018,11,RS,URUGUAIANA,3.776,3.815,12.0,28.0
2018,11,RS,VACARIA,3.627,3.75,27.0,36.0
2018,11,RS,VIAMAO,3.602,3.732,16.0,17.0
2018,11,SC,ARARANGUA,3.448,3.553,26.0,32.0
2018,11,SC,BALNEARIO CAMBORIU,3.499,3.7,4.0,36.0
2018,11,SC,BIGUACU,3.446,3.542,8.0,28.0
2018,11,SC,BLUMENAU,3.661,3.768,32.0,76.0
2018,11,SC,BRUSQUE,3.592,3.67,21.0,39.0
2018,11,SC,CACADOR,3.649,3.736,24.0,32.0
2018,11,SC,CHAPECO,3.501,3.595,20.0,32.0
2018,11,SC,CONCORDIA,3.638,3.738,16.0,22.0
2018,11,SC,CRICIUMA,3.479,3.601,39.0,54.0
2018,11,SC,FLORIANOPOLIS,3.661,3.686,4.0,94.0
2018,11,SC,ITAJAI,3.579,3.681,8.0,49.0
2018,11,SC,JARAGUA DO SUL,3.557,3.597,18.0,44.0
2018,11,SC,JOINVILLE,3.548,3.704,24.0,52.0
2018,11,SC,LAGES,3.504,3.634,9.0,34.0
2018,11,SC,LAGUNA,3.528,3.591,24.0,23.0
2018,11,SC,MAFRA,3.359,3.579,8.0,24.0
2018,11,SC,PALHOCA,3.487,3.585,8.0,50.0
2018,11,SC,SAO JOSE,3.585,3.576,6.0,39.0
2018,11,SC,TUBARAO,3.413,3.542,20.0,36.0
2018,11,SC,VIDEIRA,3.577,3.659,19.0,27.0
2018,11,SC,XANXERE,3.62,3.68,14.0,16.0
2018,11,SE,ARACAJU,3.702,3.875,8.0,75.0
2018,11,SE,ITABAIANA,3.662,3.69,28.0,32.0
2018,11,SE,LAGARTO,3.607,3.636,16.0,20.0
2018,11,SE,NOSSA SENHORA DO SOCORRO,3.677,3.748,19.0,22.0
2018,11,SP,ADAMANTINA,3.617,3.806,21.0,27.0
2018,11,SP,AMERICANA,3.456,3.648,26.0,51.0
2018,11,SP,AMPARO,3.554,3.618,33.0,29.0
2018,11,SP,ARACATUBA,3.608,3.722,72.0,98.0
2018,11,SP,ARARAQUARA,3.544,3.727,38.0,47.0
2018,11,SP,ARARAS,3.455,3.56,46.0,44.0
2018,11,SP,ASSIS,3.694,3.747,68.0,83.0
2018,11,SP,ATIBAIA,3.542,3.673,36.0,56.0
2018,11,SP,AVARE,3.763,3.829,32.0,32.0
2018,11,SP,BARRETOS,3.582,3.671,30.0,60.0
2018,11,SP,BARUERI,3.566,3.756,20.0,61.0
2018,11,SP,BAURU,3.534,3.665,58.0,70.0
2018,11,SP,BEBEDOURO,3.505,3.602,22.0,28.0
2018,11,SP,BIRIGUI,3.7,3.765,31.0,55.0
2018,11,SP,BOTUCATU,3.555,3.631,16.0,20.0
2018,11,SP,BRAGANCA PAULISTA,3.564,3.68,24.0,32.0
