order_id,year_month,expected_freight_oot,freight_burden,freight_expected_ratio,freight_log_ratio,m1_feature_vector_available,availability_reason,benchmark_population,serving_model
7ba6a7d916b00e92079fab8874ab7cc0,2017-11,29.78225374273798,0.15175375805297064,0.996566621733155,-0.0034392858346716736,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7ba6bafa2332bb4f844e2a2a29946773,2017-07,17.093081906110044,0.17322291235334714,0.7342151678050471,-0.308953148965626,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7ba7dee84bae0fca47debc26d678f07b,2018-01,20.48493040119627,0.18481219379422972,1.3258526862465652,0.2820557891270659,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7ba811c4f38e665e7d51975915932651,2017-02,,0.16483746210933417,,,False,WARMUP_MIN_TRAIN_MONTHS,M0_ONLY_FALLBACK,M0_FALLBACK
7baac6397b9cffaf882d73544ae9a085,2017-09,25.068541446020525,0.32293873400559275,1.5202320438969825,0.41886298352879603,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bab5bb38c4ba852d6ec1fd273fc9446,2018-03,40.26120702336766,0.09507975924912665,1.1221720196758498,0.11526611054100377,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bab8fdc27c8cc367c51bb3c4f8bcc42,2018-03,20.43982659031758,0.14301310043668122,0.8972678862494716,-0.10840081457553283,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bab9330fbefd3749e98cbd2b84800d7,2017-08,24.33040274200143,0.0,0.0,-21.612407454330533,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bac1076797839872168be8c0e2b0f88,2017-03,,0.23526308848740604,,,False,WARMUP_MIN_TRAIN_MONTHS,M0_ONLY_FALLBACK,M0_FALLBACK
7bac1567c0592387d6b83a189f7d25ef,2018-02,16.218021778047905,0.23140382235666163,1.0377344555536634,0.0370399288269204,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bac976651f930dc34309b61897ce46c,2017-06,14.031050264155573,0.06745085571981138,0.9072734941674822,-0.09731133712773428,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7baced6bdf14d532d806d32f4e9649c0,2017-07,10.473760979291848,0.07090272317918662,0.9471287362403329,-0.05432025386224216,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7bad138fc5f9e735ea42ab050ef5e8a3,2018-02,14.687999933051069,0.10954224550216353,0.9824346450008816,-0.017721456522112405,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7badee5c2f143381b7002bfbba9037b8,2017-06,16.666806795692885,0.2607407407407408,1.055991121499547,0.054479777546028334,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
