fold_id,test_month,feature,repeat,baseline_ap,permuted_ap,ap_drop
9,2018-03,price_range,3,0.24140894710380567,0.24158001515904515,-0.0001710680552394761
9,2018-03,price_range,4,0.24140894710380567,0.24154901601727696,-0.0001400689134712918
9,2018-03,price_range,5,0.24140894710380567,0.2412526428656256,0.00015630423818008277
9,2018-03,total_freight,1,0.24140894710380567,0.23873249658751622,0.0026764505162894525
9,2018-03,total_freight,2,0.24140894710380567,0.23706268431458216,0.0043462627892235095
9,2018-03,total_freight,3,0.24140894710380567,0.23959550281315128,0.0018134442906543868
9,2018-03,total_freight,4,0.24140894710380567,0.24013507575584744,0.0012738713479582275
9,2018-03,total_freight,5,0.24140894710380567,0.2395451748763144,0.0018637722274912616
9,2018-03,mean_freight,1,0.24140894710380567,0.2199929937687217,0.021415953335083976
9,2018-03,mean_freight,2,0.24140894710380567,0.2077507584447338,0.03365818865907186
9,2018-03,mean_freight,3,0.24140894710380567,0.21264032554566076,0.028768621558144913
9,2018-03,mean_freight,4,0.24140894710380567,0.2144341844484139,0.026974762655391782
9,2018-03,mean_freight,5,0.24140894710380567,0.2152224733366223,0.02618647376718336
9,2018-03,max_freight,1,0.24140894710380567,0.22402191670725263,0.017387030396553038
9,2018-03,max_freight,2,0.24140894710380567,0.22854964557153584,0.012859301532269829
9,2018-03,max_freight,3,0.24140894710380567,0.2271849959941552,0.014223951109650468
9,2018-03,max_freight,4,0.24140894710380567,0.23017281607734308,0.011236131026462592
9,2018-03,max_freight,5,0.24140894710380567,0.22298289686630185,0.01842605023750382
9,2018-03,merchandise_plus_freight,1,0.24140894710380567,0.24006344663643686,0.0013455004673688098
9,2018-03,merchandise_plus_freight,2,0.24140894710380567,0.23782058088432453,0.003588366219481137
9,2018-03,merchandise_plus_freight,3,0.24140894710380567,0.23569312555990476,0.005715821543900906
9,2018-03,merchandise_plus_freight,4,0.24140894710380567,0.23810706245927357,0.0033018846445320993
9,2018-03,merchandise_plus_freight,5,0.24140894710380567,0.2369072604258177,0.004501686677987976
9,2018-03,freight_price_ratio,1,0.24140894710380567,0.24130154578761465,0.00010740131619102478
9,2018-03,freight_price_ratio,2,0.24140894710380567,0.24129532673145837,0.0001136203723473006
9,2018-03,freight_price_ratio,3,0.24140894710380567,0.24127986682304675,0.00012908028075891975
9,2018-03,freight_price_ratio,4,0.24140894710380567,0.24126531347004126,0.0001436336337644062
9,2018-03,freight_price_ratio,5,0.24140894710380567,0.24127998324478697,0.00012896385901869922
10,2018-04,item_count,1,0.07989420928438962,0.0795943334515759,0.0002998758328137119
10,2018-04,item_count,2,0.07989420928438962,0.07962796923330251,0.0002662400510871077
10,2018-04,item_count,3,0.07989420928438962,0.08005916941208181,-0.0001649601276921958
10,2018-04,item_count,4,0.07989420928438962,0.08199017156455668,-0.002095962280167063
10,2018-04,item_count,5,0.07989420928438962,0.08185941034277631,-0.001965201058386698
10,2018-04,unique_product_count,1,0.07989420928438962,0.07821844299121258,0.0016757662931770334
10,2018-04,unique_product_count,2,0.07989420928438962,0.0804645696896105,-0.0005703604052208766
10,2018-04,unique_product_count,3,0.07989420928438962,0.07914124429315504,0.0007529649912345754
10,2018-04,unique_product_count,4,0.07989420928438962,0.0787175436024607,0.0011766656819289234
10,2018-04,unique_product_count,5,0.07989420928438962,0.07903991355891454,0.0008542957254750738
10,2018-04,unique_seller_count,1,0.07989420928438962,0.08063319013447404,-0.0007389808500844197
10,2018-04,unique_seller_count,2,0.07989420928438962,0.07959037358028954,0.0003038357041000722
10,2018-04,unique_seller_count,3,0.07989420928438962,0.07693310491834487,0.0029611043660447423
10,2018-04,unique_seller_count,4,0.07989420928438962,0.07883798901732884,0.0010562202670607729
10,2018-04,unique_seller_count,5,0.07989420928438962,0.08095904811439071,-0.0010648388300010941
10,2018-04,total_price,1,0.07989420928438962,0.07503367766927498,0.004860531615114641
10,2018-04,total_price,2,0.07989420928438962,0.07424942776600302,0.005644781518386599
10,2018-04,total_price,3,0.07989420928438962,0.07462427725397983,0.005269932030409791
10,2018-04,total_price,4,0.07989420928438962,0.07466102999651031,0.005233179287879308
10,2018-04,total_price,5,0.07989420928438962,0.07437833542644717,0.005515873857942444
10,2018-04,mean_price,1,0.07989420928438962,0.07727721294943142,0.0026169963349581965
10,2018-04,mean_price,2,0.07989420928438962,0.07759713927858608,0.0022970700058035365
10,2018-04,mean_price,3,0.07989420928438962,0.079182284684821,0.0007119245995686196
10,2018-04,mean_price,4,0.07989420928438962,0.07915906086945007,0.000735148414939546
10,2018-04,mean_price,5,0.07989420928438962,0.07934731312663192,0.0005468961577577008
10,2018-04,max_price,1,0.07989420928438962,0.0775542590550384,0.002339950229351212
10,2018-04,max_price,2,0.07989420928438962,0.08037875121735547,-0.00048454193296584847
10,2018-04,max_price,3,0.07989420928438962,0.07651723215686619,0.0033769771275234256
10,2018-04,max_price,4,0.07989420928438962,0.07985785429943615,3.635498495346834e-05
10,2018-04,max_price,5,0.07989420928438962,0.08025387797173861,-0.0003596686873489907
10,2018-04,min_price,1,0.07989420928438962,0.07999524152677678,-0.00010103224238716679
10,2018-04,min_price,2,0.07989420928438962,0.08089053862563844,-0.000996329341248825
10,2018-04,min_price,3,0.07989420928438962,0.08250465534554548,-0.0026104460611558605
10,2018-04,min_price,4,0.07989420928438962,0.07859696566962315,0.0012972436147664634
10,2018-04,min_price,5,0.07989420928438962,0.07896767217010284,0.0009265371142867795
10,2018-04,price_range,1,0.07989420928438962,0.07971458490903809,0.00017962437535153086
10,2018-04,price_range,2,0.07989420928438962,0.07991517870994666,-2.096942555704362e-05
10,2018-04,price_range,3,0.07989420928438962,0.07953487719864519,0.0003593320857444293
10,2018-04,price_range,4,0.07989420928438962,0.07987738958153479,1.6819702854831142e-05
10,2018-04,price_range,5,0.07989420928438962,0.07978165185062996,0.00011255743375965244
10,2018-04,total_freight,1,0.07989420928438962,0.08027581282569139,-0.00038160354130177543
10,2018-04,total_freight,2,0.07989420928438962,0.08041399415279439,-0.000519784868404774
10,2018-04,total_freight,3,0.07989420928438962,0.07977288884723652,0.00012132043715309959
10,2018-04,total_freight,4,0.07989420928438962,0.07974366767312922,0.00015054161126039356
